customer_id,country,customer_age,account_age_days
CUST_02732,Netherlands,28,821
CUST_02733,Germany,41,1475
CUST_02734,Belgium,48,991
CUST_02735,Belgium,30,346
CUST_02736,Italy,33,971
CUST_02737,Belgium,41,655
CUST_02738,Netherlands,30,104
CUST_02739,Belgium,41,968
CUST_02740,Germany,43,88
CUST_02741,France,19,415
CUST_02742,Germany,33,44
CUST_02743,Germany,55,1284
CUST_02744,Germany,63,228
CUST_02745,Spain,18,1407
CUST_02746,Italy,66,64
CUST_02747,Netherlands,28,191
CUST_02748,Germany,68,1011
CUST_02749,Italy,52,828
CUST_02750,Spain,60,924
CUST_02751,France,46,500
CUST_02752,Spain,54,560
CUST_02753,France,34,821
CUST_02754,France,56,881
CUST_02755,Belgium,59,1476
CUST_02756,France,45,377
CUST_02757,Netherlands,46,723
CUST_02758,Italy,60,964
CUST_02759,Spain,20,942
CUST_02760,Germany,69,176
CUST_02761,Germany,27,1427
CUST_02762,Germany,59,704
CUST_02763,Spain,31,1469
CUST_02764,France,29,716
CUST_02765,Germany,64,1309
CUST_02766,Belgium,59,989
CUST_02767,Netherlands,47,715
CUST_02768,Germany,49,1156
CUST_02769,Netherlands,49,150
CUST_02770,Spain,59,448
CUST_02771,Germany,49,379
CUST_02772,France,43,71
CUST_02773,Italy,68,1420
CUST_02774,Netherlands,18,58
CUST_02775,Netherlands,59,995
CUST_02776,France,19,814
CUST_02777,Germany,34,43
CUST_02778,Germany,47,949
CUST_02779,France,56,847
CUST_02780,Germany,24,854
CUST_02781,Germany,69,1242
CUST_02782,Italy,44,901
CUST_02783,Belgium,26,324
CUST_02784,Italy,39,1236
CUST_02785,Italy,51,893
CUST_02786,Germany,63,577
CUST_02787,Belgium,66,1090
CUST_02788,Germany,18,1037
CUST_02789,Belgium,26,1067
CUST_02790,Belgium,37,664
CUST_02791,Spain,36,624
CUST_02792,Belgium,53,1212
CUST_02793,Netherlands,57,1382
CUST_02794,France,62,643
CUST_02795,France,21,1136
CUST_02796,Netherlands,26,1075
CUST_02797,Germany,58,1185
CUST_02798,Spain,39,494
CUST_02799,Belgium,35,1355
CUST_02800,Germany,29,984
CUST_02801,Italy,59,959
CUST_02802,Belgium,60,1320
CUST_02803,Belgium,56,828
CUST_02804,Belgium,26,424
CUST_02805,Netherlands,23,1173
CUST_02806,Belgium,36,275
CUST_02807,Italy,65,597
CUST_02808,Germany,64,67
CUST_02809,Netherlands,24,274
CUST_02810,Spain,33,50
CUST_02811,Germany,22,1163
CUST_02812,Spain,33,423
CUST_02813,Spain,18,1463
CUST_02814,Germany,68,1016
CUST_02815,Netherlands,54,37
CUST_02816,Italy,56,1497
CUST_02817,Netherlands,36,357
CUST_02818,Germany,54,319
CUST_02819,Germany,34,540
CUST_02820,France,43,941
CUST_02821,Belgium,39,390
CUST_02822,Germany,25,745
CUST_02823,Spain,50,248
CUST_02824,Germany,19,435
CUST_02825,France,47,782
CUST_02826,Italy,64,952
CUST_02827,Spain,37,861
CUST_02828,Germany,35,823
CUST_02829,France,60,1273
CUST_02830,Germany,27,624
CUST_02831,Netherlands,41,136
CUST_02832,Spain,21,610
CUST_02833,Germany,54,638
CUST_02834,France,21,1339
CUST_02835,France,30,37
CUST_02836,Belgium,42,835
CUST_02837,Belgium,30,218
CUST_02838,Germany,35,110
CUST_02839,Italy,41,137
CUST_02840,France,19,1374
CUST_02841,France,65,715
CUST_02842,Italy,50,375
CUST_02843,Belgium,36,357
CUST_02844,Belgium,26,584
CUST_02845,Netherlands,45,331
CUST_02846,France,52,229
CUST_02847,Italy,56,922
CUST_02848,France,27,1472
CUST_02849,Netherlands,18,1092
CUST_02850,France,59,336
CUST_02851,Spain,38,1057
CUST_02852,Germany,26,1130
CUST_02853,Germany,64,497
CUST_02854,Belgium,32,208
CUST_02855,Germany,52,674
CUST_02856,Netherlands,22,305
CUST_02857,Germany,58,1205
CUST_02858,Germany,39,1217
CUST_02859,Germany,58,1343
CUST_02860,Germany,40,1431
CUST_02861,Italy,24,650
CUST_02862,France,40,667
CUST_02863,Belgium,61,1363
CUST_02864,Netherlands,42,959
CUST_02865,France,44,1442
CUST_02866,Netherlands,58,212
CUST_02867,Netherlands,23,1359
CUST_02868,Italy,51,101
CUST_02869,France,26,1272
CUST_02870,France,66,748
CUST_02871,Italy,50,1226
CUST_02872,Belgium,68,1325
CUST_02873,Italy,23,755
CUST_02874,France,54,298
CUST_02875,Italy,48,1073
CUST_02876,Netherlands,51,607
CUST_02877,Netherlands,58,1024
CUST_02878,Germany,46,844
CUST_02879,Netherlands,31,176
CUST_02880,Germany,53,1482
CUST_02881,France,53,1218
CUST_02882,Italy,32,919
CUST_02883,Germany,25,339
CUST_02884,Germany,43,547
CUST_02885,Germany,53,43
CUST_02886,Belgium,65,161
CUST_02887,Netherlands,38,784
CUST_02888,France,45,468
CUST_02889,Italy,21,772
CUST_02890,Italy,33,769
CUST_02891,France,39,824
CUST_02892,Spain,29,292
CUST_02893,Italy,33,672
CUST_02894,Spain,68,1278
CUST_02895,Germany,57,287
CUST_02896,Italy,55,1287
CUST_02897,Netherlands,59,1389
CUST_02898,France,54,438
CUST_02899,France,46,1004
CUST_02900,Germany,35,1077
CUST_02901,Germany,27,300
CUST_02902,Italy,59,1148
CUST_02903,Germany,56,171
CUST_02904,France,35,931
CUST_02905,Netherlands,18,1003
CUST_02906,Germany,56,1134
CUST_02907,Belgium,38,303
CUST_02908,Germany,18,305
CUST_02909,France,32,494
CUST_02910,France,21,1261
CUST_02911,Germany,37,1349
CUST_02912,Germany,27,1092
CUST_02913,Spain,40,317
CUST_02914,Belgium,58,1177
CUST_02915,Germany,51,905
CUST_02916,Spain,63,1336
CUST_02917,Spain,65,907
CUST_02918,Italy,50,209
CUST_02919,France,51,1150
CUST_02920,France,56,1244
CUST_02921,France,27,1127
CUST_02922,Spain,37,476
CUST_02923,Italy,18,814
CUST_02924,Germany,30,590
CUST_02925,France,18,513
CUST_02926,Belgium,22,878
CUST_02927,Italy,33,751
CUST_02928,Belgium,32,145
CUST_02929,Italy,66,564
CUST_02930,France,45,1151
CUST_02931,Netherlands,48,1381
CUST_02932,Spain,40,436
CUST_02933,Germany,65,1366
CUST_02934,Netherlands,62,723
CUST_02935,Spain,60,1201
CUST_02936,Germany,34,1395
CUST_02937,Italy,66,524
CUST_02938,Netherlands,51,977
CUST_02939,Belgium,30,52
CUST_02940,Germany,31,1158
CUST_02941,France,28,587
CUST_02942,Spain,45,970
CUST_02943,France,59,1275
CUST_02944,Spain,49,884
CUST_02945,Italy,52,1068
CUST_02946,Germany,48,920
CUST_02947,Netherlands,34,107
CUST_02948,Netherlands,64,1375
CUST_02949,France,26,836
CUST_02950,Belgium,27,1294
CUST_02951,Italy,25,1071
CUST_02952,Spain,38,797
CUST_02953,Spain,30,483
CUST_02954,Netherlands,67,1496
CUST_02955,Belgium,22,957
CUST_02956,Spain,23,306
CUST_02957,Spain,47,1477
CUST_02958,Italy,48,1080
CUST_02959,France,34,543
CUST_02960,Italy,28,493
CUST_02961,Germany,37,836
CUST_02962,France,65,853
CUST_02963,France,26,392
CUST_02964,Belgium,19,1436
CUST_02965,Italy,54,780
CUST_02966,Spain,18,554
CUST_02967,Spain,21,1435
CUST_02968,Netherlands,53,1237
CUST_02969,Belgium,42,1247
CUST_02970,Netherlands,20,85
CUST_02971,France,26,1283
CUST_02972,Germany,39,518
CUST_02973,Italy,40,1081
CUST_02974,Spain,29,751
CUST_02975,France,27,1237
CUST_02976,Germany,51,1478
CUST_02977,Italy,60,1428
CUST_02978,Germany,27,70
CUST_02979,Spain,47,1033
CUST_02980,Belgium,39,289
CUST_02981,France,23,470
CUST_02982,Germany,67,955
CUST_02983,Spain,19,885
CUST_02984,Italy,47,113
CUST_02985,Netherlands,19,75
CUST_02986,Belgium,49,469
CUST_02987,Germany,59,1015
CUST_02988,Netherlands,33,1491
CUST_02989,Spain,29,165
CUST_02990,Italy,18,1236
CUST_02991,Germany,25,1225
CUST_02992,Italy,65,938
CUST_02993,Netherlands,67,890
CUST_02994,France,30,817
CUST_02995,Germany,32,619
CUST_02996,Italy,61,985
CUST_02997,Germany,25,719
CUST_02998,France,27,568
CUST_02999,France,63,1173
CUST_03000,Italy,22,1334
CUST_03001,Spain,67,1361
CUST_03002,Italy,36,737
CUST_03003,France,64,1330
CUST_03004,Spain,55,324
CUST_03005,Netherlands,28,82
CUST_03006,Italy,60,835
CUST_03007,Belgium,37,1485
CUST_03008,Germany,37,81
CUST_03009,Spain,38,757
CUST_03010,Germany,35,101
CUST_03011,Netherlands,67,57
CUST_03012,France,27,498
CUST_03013,France,51,793
CUST_03014,France,43,915
CUST_03015,Spain,47,941
CUST_03016,France,26,576
CUST_03017,Spain,63,1454
CUST_03018,France,68,230
CUST_03019,Germany,48,849
CUST_03020,Italy,59,589
CUST_03021,France,21,408
CUST_03022,France,23,1230
CUST_03023,Spain,31,1105
CUST_03024,France,21,108
CUST_03025,Germany,43,1438
CUST_03026,France,64,863
CUST_03027,Belgium,65,1061
CUST_03028,Spain,56,1267
CUST_03029,Spain,34,54
CUST_03030,Spain,36,479
CUST_03031,Germany,68,797
CUST_03032,France,66,784
CUST_03033,Italy,23,227
CUST_03034,Germany,46,1147
CUST_03035,France,28,466
CUST_03036,France,33,719
CUST_03037,France,47,1431
CUST_03038,Belgium,42,616
CUST_03039,Germany,57,133
CUST_03040,Netherlands,28,656
CUST_03041,Germany,24,1092
CUST_03042,Belgium,43,487
CUST_03043,Germany,39,393
CUST_03044,France,42,164
CUST_03045,Spain,36,403
CUST_03046,Spain,48,1285
CUST_03047,France,43,68
CUST_03048,France,59,848
CUST_03049,France,58,76
CUST_03050,France,53,65
CUST_03051,Germany,40,124
CUST_03052,Netherlands,64,1014
CUST_03053,France,30,1414
CUST_03054,France,42,1199
CUST_03055,Spain,19,397
CUST_03056,Belgium,19,94
CUST_03057,Spain,33,1281
CUST_03058,Germany,26,783
CUST_03059,Germany,45,845
CUST_03060,Belgium,30,785
CUST_03061,France,52,210
CUST_03062,Germany,58,626
CUST_03063,Netherlands,30,1208
CUST_03064,Spain,48,816
CUST_03065,Spain,38,656
CUST_03066,France,49,1488
CUST_03067,Germany,51,1152
CUST_03068,Belgium,25,645
CUST_03069,France,58,1425
CUST_03070,Spain,65,1415
CUST_03071,Spain,19,141
CUST_03072,Spain,55,482
CUST_03073,France,49,785
CUST_03074,France,57,1222
CUST_03075,Netherlands,45,613
CUST_03076,Italy,54,168
CUST_03077,Belgium,58,260
CUST_03078,Germany,18,1292
CUST_03079,Germany,58,1013
CUST_03080,Belgium,27,282
CUST_03081,Spain,21,1489
CUST_03082,Italy,52,590
CUST_03083,Germany,27,1475
CUST_03084,Netherlands,64,1356
CUST_03085,Spain,28,101
CUST_03086,Spain,31,1316
CUST_03087,France,55,251
CUST_03088,Germany,29,1130
CUST_03089,Netherlands,62,91
CUST_03090,France,34,1210
CUST_03091,Netherlands,33,835
CUST_03092,Belgium,52,154
CUST_03093,France,19,770
CUST_03094,Italy,28,190
CUST_03095,Germany,58,570
CUST_03096,Spain,20,655
CUST_03097,Belgium,46,135
CUST_03098,Germany,35,1184
CUST_03099,Germany,37,1410
CUST_03100,France,64,805
CUST_03101,Germany,31,31
CUST_03102,Spain,51,262
CUST_03103,Belgium,66,398
CUST_03104,France,48,1304
CUST_03105,France,57,975
CUST_03106,France,59,1161
CUST_03107,Spain,35,1329
CUST_03108,Germany,47,209
CUST_03109,Netherlands,42,322
CUST_03110,Spain,36,613
CUST_03111,Spain,25,824
CUST_03112,Germany,45,204
CUST_03113,Spain,25,152
CUST_03114,Germany,48,256
CUST_03115,Germany,20,473
CUST_03116,Italy,20,457
CUST_03117,Spain,61,1136
CUST_03118,Germany,39,794
CUST_03119,Germany,34,661
CUST_03120,Germany,53,94
CUST_03121,France,34,1334
CUST_03122,Germany,31,1444
CUST_03123,Germany,68,457
CUST_03124,Netherlands,26,647
CUST_03125,Spain,47,954
CUST_03126,Spain,38,841
CUST_03127,Spain,29,136
CUST_03128,Germany,54,688
CUST_03129,Belgium,49,1315
CUST_03130,Italy,28,1212
CUST_03131,Italy,37,294
CUST_03132,Italy,52,1255
CUST_03133,Belgium,64,184
CUST_03134,Netherlands,63,1066
CUST_03135,Germany,28,1350
CUST_03136,Spain,69,925
CUST_03137,Spain,25,1022
CUST_03138,Spain,21,274
CUST_03139,Netherlands,44,1353
CUST_03140,Germany,61,1415
CUST_03141,France,57,1407
CUST_03142,Belgium,55,415
CUST_03143,Netherlands,64,788
CUST_03144,Netherlands,47,1365
CUST_03145,France,61,443
CUST_03146,France,65,1331
CUST_03147,Italy,65,744
CUST_03148,Spain,44,788
CUST_03149,Italy,38,776
CUST_03150,Netherlands,69,622
CUST_03151,Spain,37,1409
CUST_03152,Germany,21,868
CUST_03153,Spain,28,45
CUST_03154,France,30,1022
CUST_03155,France,26,1098
CUST_03156,Spain,21,1374
CUST_03157,Belgium,29,680
CUST_03158,Germany,26,1379
CUST_03159,Italy,30,177
CUST_03160,France,65,384
CUST_03161,France,43,1289
CUST_03162,Germany,55,732
CUST_03163,France,59,642
CUST_03164,Netherlands,30,134
CUST_03165,Germany,56,425
CUST_03166,Netherlands,45,1499
CUST_03167,Belgium,36,635
CUST_03168,Germany,41,1273
CUST_03169,Italy,36,880
CUST_03170,France,66,471
CUST_03171,Spain,30,902
CUST_03172,France,30,696
CUST_03173,Germany,45,1081
CUST_03174,Germany,19,823
CUST_03175,Germany,27,504
CUST_03176,Germany,39,657
CUST_03177,Spain,30,1358
CUST_03178,Italy,26,1458
CUST_03179,Italy,50,531
CUST_03180,Spain,31,377
CUST_03181,Germany,65,1293
CUST_03182,France,37,1047
CUST_03183,France,32,599
CUST_03184,Germany,49,724
CUST_03185,Netherlands,50,1390
CUST_03186,Netherlands,34,55
CUST_03187,France,41,1462
CUST_03188,France,47,1130
CUST_03189,Italy,30,246
CUST_03190,Italy,64,1381
CUST_03191,France,65,866
CUST_03192,Belgium,33,803
CUST_03193,Belgium,19,1076
CUST_03194,France,34,699
CUST_03195,France,49,747
CUST_03196,Netherlands,60,339
CUST_03197,Belgium,25,628
CUST_03198,Italy,69,296
CUST_03199,Germany,20,1468
CUST_03200,France,29,675
CUST_03201,Netherlands,37,1320
CUST_03202,Netherlands,33,1386
CUST_03203,Germany,31,1052
CUST_03204,Italy,33,479
CUST_03205,Spain,66,594
CUST_03206,Italy,60,1300
CUST_03207,Italy,66,1089
CUST_03208,Spain,68,1454
CUST_03209,France,50,57
CUST_03210,Spain,47,249
CUST_03211,Germany,29,435
CUST_03212,Spain,32,300
CUST_03213,Germany,35,821
CUST_03214,Spain,45,992
CUST_03215,Germany,40,1339
CUST_03216,Germany,31,863
CUST_03217,Germany,47,346
CUST_03218,Germany,50,1350
CUST_03219,Spain,62,367
CUST_03220,Spain,32,1360
CUST_03221,Netherlands,24,1481
CUST_03222,Germany,32,380
CUST_03223,Germany,69,540
CUST_03224,Germany,59,554
CUST_03225,Germany,63,521
CUST_03226,Italy,55,38
CUST_03227,Germany,63,590
CUST_03228,France,61,469
CUST_03229,Germany,28,821
CUST_03230,Germany,46,1161
CUST_03231,Netherlands,48,1298
CUST_03232,Spain,42,1308
CUST_03233,Germany,69,62
CUST_03234,Germany,41,1076
CUST_03235,France,36,874
CUST_03236,Germany,19,595
CUST_03237,Germany,39,78
CUST_03238,Belgium,37,491
CUST_03239,Spain,50,619
CUST_03240,Netherlands,25,365
CUST_03241,France,42,1411
CUST_03242,France,63,1175
CUST_03243,Netherlands,26,1497
CUST_03244,Spain,51,388
CUST_03245,Spain,40,375
CUST_03246,Germany,22,222
CUST_03247,Netherlands,42,1469
CUST_03248,France,25,1430
CUST_03249,Italy,33,785
CUST_03250,Spain,65,1199
CUST_03251,Netherlands,62,507
CUST_03252,Germany,69,857
CUST_03253,Spain,32,919
CUST_03254,Germany,18,682
CUST_03255,France,39,437
CUST_03256,Germany,20,315
CUST_03257,Spain,55,880
CUST_03258,Germany,31,140
CUST_03259,France,53,649
CUST_03260,Italy,35,822
CUST_03261,Germany,64,79
CUST_03262,Netherlands,58,1067
CUST_03263,France,35,1187
CUST_03264,Germany,20,617
CUST_03265,Italy,27,625
CUST_03266,Germany,66,1396
CUST_03267,Netherlands,56,699
CUST_03268,Netherlands,64,1339
CUST_03269,Spain,18,343
CUST_03270,Spain,44,635
CUST_03271,France,44,326
CUST_03272,Germany,28,598
CUST_03273,Spain,66,1217
CUST_03274,Netherlands,22,861
CUST_03275,Italy,24,639
CUST_03276,Italy,36,45
CUST_03277,Italy,46,1397
CUST_03278,Netherlands,32,1131
CUST_03279,France,52,1399
CUST_03280,Italy,64,101
CUST_03281,Netherlands,54,299
CUST_03282,Germany,29,316
CUST_03283,Italy,47,95
CUST_03284,Italy,37,909
CUST_03285,Netherlands,54,97
CUST_03286,Germany,20,1246
CUST_03287,France,26,1108
CUST_03288,Italy,58,1009
CUST_03289,Belgium,56,1432
CUST_03290,Germany,43,1003
CUST_03291,Germany,19,1221
CUST_03292,Italy,40,1462
CUST_03293,France,40,537
CUST_03294,Netherlands,38,866
CUST_03295,Belgium,33,1155
CUST_03296,Germany,26,915
CUST_03297,Spain,30,823
CUST_03298,Germany,45,451
CUST_03299,France,44,804
CUST_03300,Italy,68,507
CUST_03301,France,69,955
CUST_03302,Belgium,34,149
CUST_03303,Netherlands,55,1344
CUST_03304,France,53,517
CUST_03305,Germany,18,1214
CUST_03306,France,35,107
CUST_03307,France,68,1091
CUST_03308,Germany,26,1447
CUST_03309,France,30,470
CUST_03310,Netherlands,57,491
CUST_03311,Spain,62,641
CUST_03312,Spain,32,1347
CUST_03313,Spain,60,1453
CUST_03314,Germany,61,946
CUST_03315,Germany,63,1145
CUST_03316,Spain,21,638
CUST_03317,Netherlands,50,35
CUST_03318,Germany,41,710
CUST_03319,Italy,53,924
CUST_03320,Italy,68,300
CUST_03321,Netherlands,58,840
CUST_03322,Germany,27,588
CUST_03323,Italy,53,128
CUST_03324,Netherlands,37,555
CUST_03325,Italy,58,223
CUST_03326,Italy,62,1210
CUST_03327,Italy,61,1168
CUST_03328,Netherlands,28,425
CUST_03329,Germany,29,799
CUST_03330,Spain,35,1053
CUST_03331,Spain,47,909
CUST_03332,Spain,61,1267
CUST_03333,Germany,65,774
CUST_03334,Germany,54,712
CUST_03335,Italy,37,44
CUST_03336,Spain,42,1472
CUST_03337,Belgium,29,397
CUST_03338,Italy,38,667
CUST_03339,Netherlands,42,882
CUST_03340,Spain,28,1266
CUST_03341,Italy,26,729
CUST_03342,Netherlands,67,34
CUST_03343,Spain,42,260
CUST_03344,Germany,52,1254
CUST_03345,Netherlands,69,1455
CUST_03346,Spain,49,1202
CUST_03347,France,66,1041
CUST_03348,Germany,31,1279
CUST_03349,France,18,615
CUST_03350,Germany,34,198
CUST_03351,Germany,42,790
CUST_03352,France,25,821
CUST_03353,Belgium,22,1029
CUST_03354,Netherlands,22,181
CUST_03355,Germany,58,1045
CUST_03356,Germany,52,253
CUST_03357,Spain,36,533
CUST_03358,France,40,73
CUST_03359,Italy,26,726
CUST_03360,Spain,47,533
CUST_03361,Italy,67,1294
CUST_03362,France,33,959
CUST_03363,Spain,50,872
CUST_03364,France,19,380
CUST_03365,Belgium,31,52
CUST_03366,Spain,63,627
CUST_03367,France,18,1096
CUST_03368,France,43,495
CUST_03369,Germany,42,69
CUST_03370,Spain,33,332
CUST_03371,Germany,32,204
CUST_03372,Netherlands,43,1028
CUST_03373,France,64,650
CUST_03374,Spain,61,1246
CUST_03375,Italy,33,273
CUST_03376,Italy,31,865
CUST_03377,Italy,46,309
CUST_03378,Germany,41,1089
CUST_03379,Germany,64,586
CUST_03380,Spain,32,927
CUST_03381,France,36,1207
CUST_03382,France,25,1076
CUST_03383,Germany,51,748
CUST_03384,France,19,961
CUST_03385,Germany,44,120
CUST_03386,Italy,27,419
CUST_03387,Germany,52,1412
CUST_03388,Netherlands,40,579
CUST_03389,Germany,66,960
CUST_03390,Spain,25,1281
CUST_03391,France,45,1255
CUST_03392,Italy,40,1403
CUST_03393,Italy,21,1091
CUST_03394,France,31,762
CUST_03395,Belgium,59,529
CUST_03396,Belgium,46,1096
CUST_03397,Italy,18,900
CUST_03398,Italy,21,546
CUST_03399,Germany,49,97
CUST_03400,Netherlands,50,152
CUST_03401,Germany,66,365
CUST_03402,Germany,43,1206
CUST_03403,Belgium,34,1003
CUST_03404,France,56,808
CUST_03405,Spain,40,1215
CUST_03406,Italy,49,1267
CUST_03407,Italy,69,1429
CUST_03408,Belgium,32,1496
CUST_03409,Germany,30,452
CUST_03410,Germany,19,968
CUST_03411,France,36,833
CUST_03412,Germany,41,663
CUST_03413,Germany,62,1283
CUST_03414,France,41,1112
CUST_03415,Italy,28,125
CUST_03416,Netherlands,39,1315
CUST_03417,France,32,383
CUST_03418,Spain,27,1365
CUST_03419,Germany,58,1189
CUST_03420,Germany,44,996
CUST_03421,Italy,26,952
CUST_03422,Spain,69,502
CUST_03423,Italy,45,459
CUST_03424,Germany,18,1004
CUST_03425,Italy,34,566
CUST_03426,Spain,48,1199
CUST_03427,Netherlands,61,116
CUST_03428,Spain,27,138
CUST_03429,Italy,54,1476
CUST_03430,Netherlands,46,1398
CUST_03431,Netherlands,35,1319
CUST_03432,Belgium,64,1023
CUST_03433,Italy,55,1386
CUST_03434,France,56,851
CUST_03435,Spain,66,1466
CUST_03436,France,23,966
CUST_03437,Germany,57,1034
CUST_03438,Netherlands,29,678
CUST_03439,Belgium,31,220
CUST_03440,Belgium,61,962
CUST_03441,France,27,171
CUST_03442,Netherlands,37,1126
CUST_03443,Germany,32,869
CUST_03444,Belgium,48,1220
CUST_03445,Belgium,24,197
CUST_03446,Spain,58,595
CUST_03447,Italy,27,1312
CUST_03448,Spain,27,1492
CUST_03449,Netherlands,65,1164
CUST_03450,Germany,56,773
CUST_03451,Netherlands,45,702
CUST_03452,Spain,47,893
CUST_03453,Spain,54,868
CUST_03454,France,20,560
CUST_03455,Belgium,67,1343
CUST_03456,Germany,60,1003
CUST_03457,Netherlands,32,591
CUST_03458,Spain,38,204
CUST_03459,Spain,69,331
CUST_03460,Spain,54,214
CUST_03461,France,29,1392
CUST_03462,Germany,21,539
CUST_03463,Spain,64,848
CUST_03464,Netherlands,26,1363
CUST_03465,Germany,56,1399
CUST_03466,Spain,59,1134
CUST_03467,Netherlands,45,1427
CUST_03468,Spain,40,185
CUST_03469,Italy,62,816
CUST_03470,Germany,57,824
CUST_03471,Germany,61,461
CUST_03472,Italy,39,790
CUST_03473,Spain,41,176
CUST_03474,Spain,68,510
CUST_03475,Italy,43,464
CUST_03476,Italy,47,98
CUST_03477,Belgium,50,904
CUST_03478,Netherlands,33,215
CUST_03479,Netherlands,39,933
CUST_03480,France,66,711
CUST_03481,Germany,67,233
CUST_03482,Netherlands,60,583
CUST_03483,France,35,42
CUST_03484,Belgium,24,695
CUST_03485,Netherlands,67,1327
CUST_03486,Netherlands,43,1351
CUST_03487,France,25,80
CUST_03488,Germany,23,529
CUST_03489,Germany,47,398
CUST_03490,France,56,753
CUST_03491,Germany,40,386
CUST_03492,Spain,49,1056
CUST_03493,Italy,39,1307
CUST_03494,Italy,59,876
CUST_03495,Spain,60,285
CUST_03496,Germany,62,1203
CUST_03497,Italy,26,308
CUST_03498,Italy,48,1112
CUST_03499,Germany,24,475
CUST_03500,Spain,26,142
CUST_03501,France,30,865
CUST_03502,Italy,20,784
CUST_03503,Belgium,52,1460
CUST_03504,Germany,50,396
CUST_03505,Italy,38,1113
CUST_03506,Spain,48,358
CUST_03507,Belgium,69,757
CUST_03508,Netherlands,51,1035
CUST_03509,Italy,49,749
CUST_03510,Germany,52,1116
CUST_03511,France,32,213
CUST_03512,Germany,49,1052
CUST_03513,Belgium,23,340
CUST_03514,Italy,62,206
CUST_03515,Italy,38,1482
CUST_03516,Belgium,50,1126
CUST_03517,Germany,49,876
CUST_03518,France,69,1220
CUST_03519,Germany,36,1278
CUST_03520,Germany,50,38
CUST_03521,Germany,45,265
CUST_03522,Netherlands,48,739
CUST_03523,France,38,953
CUST_03524,Germany,51,714
CUST_03525,Germany,32,823
CUST_03526,Germany,31,1081
CUST_03527,Belgium,36,837
CUST_03528,Italy,60,56
CUST_03529,Belgium,32,579
CUST_03530,France,23,1249
CUST_03531,France,69,1256
CUST_03532,Italy,26,114
CUST_03533,France,54,1083
CUST_03534,France,37,495
CUST_03535,Germany,51,1152
CUST_03536,Germany,55,1243
CUST_03537,France,43,41
CUST_03538,France,35,1042
CUST_03539,Spain,45,1083
CUST_03540,Germany,68,1091
CUST_03541,Germany,26,601
CUST_03542,Italy,49,1347
CUST_03543,Germany,23,1413
CUST_03544,France,31,943
CUST_03545,Italy,45,209
CUST_03546,Germany,41,826
CUST_03547,Germany,30,1165
CUST_03548,Netherlands,60,1497
CUST_03549,France,29,1074
CUST_03550,Netherlands,68,1198
CUST_03551,Italy,36,1199
CUST_03552,Germany,38,470
CUST_03553,Netherlands,44,916
CUST_03554,Netherlands,36,450
CUST_03555,Germany,41,1369
CUST_03556,Spain,43,1219
CUST_03557,France,62,1256
CUST_03558,Netherlands,45,497
CUST_03559,Germany,63,742
CUST_03560,Netherlands,35,414
CUST_03561,France,61,343
CUST_03562,Italy,53,800
CUST_03563,Germany,59,1308
CUST_03564,France,46,988
CUST_03565,Netherlands,34,946
CUST_03566,Spain,21,52
CUST_03567,Netherlands,61,368
CUST_03568,Spain,62,852
CUST_03569,Italy,46,395
CUST_03570,Italy,21,1425
CUST_03571,France,27,944
CUST_03572,Netherlands,42,1272
CUST_03573,Italy,48,504
CUST_03574,Belgium,20,1476
CUST_03575,Italy,64,1409
CUST_03576,France,19,56
CUST_03577,Germany,42,971
CUST_03578,Netherlands,66,831
CUST_03579,Spain,23,830
CUST_03580,Netherlands,43,889
CUST_03581,Netherlands,25,1276
CUST_03582,Italy,52,893
CUST_03583,France,44,719
CUST_03584,Italy,42,1201
CUST_03585,France,35,1477
CUST_03586,France,18,768
CUST_03587,Netherlands,65,1404
CUST_03588,Italy,56,1239
CUST_03589,Germany,20,444
CUST_03590,Germany,21,1011
CUST_03591,Belgium,58,458
CUST_03592,Germany,54,70
CUST_03593,Netherlands,68,934
CUST_03594,Netherlands,32,1041
CUST_03595,Netherlands,25,1446
CUST_03596,Spain,55,732
CUST_03597,Germany,67,108
CUST_03598,Netherlands,36,746
CUST_03599,France,64,573
CUST_03600,Spain,43,503
CUST_03601,Germany,56,1195
CUST_03602,Netherlands,27,1304
CUST_03603,Germany,55,323
CUST_03604,France,31,639
CUST_03605,Germany,66,165
CUST_03606,Germany,58,513
CUST_03607,Italy,36,1365
CUST_03608,France,47,843
CUST_03609,Belgium,22,584
CUST_03610,Belgium,48,75
CUST_03611,Netherlands,24,1289
CUST_03612,Germany,36,1101
CUST_03613,France,48,227
CUST_03614,Italy,69,113
CUST_03615,France,56,572
CUST_03616,Germany,41,1214
CUST_03617,Netherlands,51,1481
CUST_03618,Italy,40,100
CUST_03619,Italy,65,549
CUST_03620,Germany,62,927
CUST_03621,Spain,57,942
CUST_03622,Germany,23,1105
CUST_03623,Germany,55,1098
CUST_03624,Italy,58,322
CUST_03625,Germany,53,967
CUST_03626,France,44,841
CUST_03627,Germany,28,896
CUST_03628,Italy,22,409
CUST_03629,Italy,34,1036
CUST_03630,Spain,69,291
CUST_03631,Italy,24,609
CUST_03632,Germany,44,1232
CUST_03633,Netherlands,64,386
CUST_03634,France,32,1472
CUST_03635,Germany,63,727
CUST_03636,Netherlands,30,1254
CUST_03637,Belgium,28,1066
CUST_03638,Germany,62,472
CUST_03639,France,43,755
CUST_03640,Germany,39,315
CUST_03641,Germany,45,1311
CUST_03642,Belgium,41,599
