transaction_id,customer_id,merchant_id,transaction_timestamp,amount,transaction_type,payment_method,device_type,status,failure_reason,country,customer_age,account_age_days,merchant_name,merchant_category,merchant_country,is_international,high_value_flag,multiple_failures_flag,risk_flag
TXN_020046,CUST_03444,MER_044,2025-04-25 14:43:17,46.96,Purchase,Credit Card,Mobile,Successful,,Belgium,48,1220,Merchant_044,Groceries,Germany,True,False,False,False
TXN_017599,CUST_03444,MER_006,2025-04-27 17:23:53,19.47,Purchase,Credit Card,Mobile,Successful,,Belgium,48,1220,Merchant_006,Electronics,Spain,True,False,False,False
TXN_098022,CUST_03444,MER_002,2025-05-03 18:33:22,34.46,Purchase,Credit Card,Mobile,Successful,,Belgium,48,1220,Merchant_002,Electronics,France,True,False,False,False
TXN_064167,CUST_03444,MER_049,2025-05-23 00:54:23,38.51,Purchase,Credit Card,Desktop,Successful,,Belgium,48,1220,Merchant_049,Fashion,France,True,False,False,False
TXN_024806,CUST_03444,MER_031,2025-08-01 12:49:32,29.93,Purchase,Digital Wallet,Mobile,Successful,,Belgium,48,1220,Merchant_031,Travel,Germany,True,False,False,False
TXN_049755,CUST_03444,MER_040,2025-08-19 08:38:54,20.2,Purchase,Credit Card,Mobile,Successful,,Belgium,48,1220,Merchant_040,Food & Dining,Spain,True,False,False,False
TXN_024950,CUST_03444,MER_006,2025-08-19 22:49:19,14.27,Purchase,Debit Card,Mobile,Failed,Authentication Failed,Belgium,48,1220,Merchant_006,Electronics,Spain,True,False,False,False
TXN_016357,CUST_03444,MER_001,2025-08-28 10:01:13,31.56,Refund,Debit Card,Desktop,Successful,,Belgium,48,1220,Merchant_001,Fashion,Netherlands,True,False,False,False
TXN_071949,CUST_03444,MER_029,2025-08-30 00:13:11,44.53,Purchase,Credit Card,Mobile,Failed,Insufficient Funds,Belgium,48,1220,Merchant_029,Fashion,Spain,True,False,False,False
TXN_051044,CUST_03444,MER_013,2025-09-27 17:05:40,65.19,Subscription,Digital Wallet,Mobile,Successful,,Belgium,48,1220,Merchant_013,Electronics,Italy,True,False,False,False
TXN_096038,CUST_03444,MER_020,2025-10-06 11:07:58,167.86,Purchase,Debit Card,Desktop,Successful,,Belgium,48,1220,Merchant_020,Fashion,Belgium,False,False,False,False
TXN_079209,CUST_03444,MER_021,2025-10-16 00:50:36,72.23,Purchase,Bank Transfer,Mobile,Successful,,Belgium,48,1220,Merchant_021,Electronics,Belgium,False,False,False,False
TXN_016274,CUST_03444,MER_043,2025-10-29 20:44:26,19.31,Purchase,Debit Card,Desktop,Successful,,Belgium,48,1220,Merchant_043,Entertainment,Belgium,False,False,False,False
TXN_051213,CUST_03444,MER_019,2025-10-31 07:23:37,8.5,Subscription,Debit Card,Desktop,Successful,,Belgium,48,1220,Merchant_019,Fashion,Germany,True,False,False,False
TXN_025100,CUST_03444,MER_013,2025-12-01 16:02:04,76.51,Purchase,Debit Card,Mobile,Successful,,Belgium,48,1220,Merchant_013,Electronics,Italy,True,False,False,False
TXN_065152,CUST_03444,MER_025,2025-12-09 01:31:40,82.72,Purchase,Debit Card,Tablet,Successful,,Belgium,48,1220,Merchant_025,Fashion,Netherlands,True,False,False,False
TXN_075880,CUST_03444,MER_010,2025-12-18 11:31:18,125.89,Purchase,Debit Card,Mobile,Successful,,Belgium,48,1220,Merchant_010,Food & Dining,Italy,True,False,False,False
TXN_037050,CUST_03444,MER_050,2025-12-24 15:35:08,27.96,Purchase,Bank Transfer,Mobile,Successful,,Belgium,48,1220,Merchant_050,Electronics,Germany,True,False,False,False
TXN_079114,CUST_03445,MER_003,2025-01-12 14:58:39,12.16,Purchase,Credit Card,Mobile,Failed,Transaction Declined,Belgium,24,197,Merchant_003,E-commerce,Spain,True,False,True,True
TXN_038721,CUST_03445,MER_016,2025-01-23 18:14:09,46.24,Purchase,Debit Card,Desktop,Failed,Insufficient Funds,Belgium,24,197,Merchant_016,E-commerce,Netherlands,True,False,True,True
TXN_088815,CUST_03445,MER_023,2025-02-11 08:27:15,35.89,Subscription,Bank Transfer,Desktop,Successful,,Belgium,24,197,Merchant_023,Groceries,Germany,True,False,True,True
TXN_073569,CUST_03445,MER_009,2025-02-27 05:34:05,17.67,Purchase,Debit Card,Desktop,Successful,,Belgium,24,197,Merchant_009,Food & Dining,Italy,True,False,True,True
TXN_045656,CUST_03445,MER_022,2025-02-28 10:07:36,15.01,Purchase,Credit Card,Desktop,Successful,,Belgium,24,197,Merchant_022,Food & Dining,Italy,True,False,True,True
TXN_031265,CUST_03445,MER_037,2025-04-18 01:22:30,65.25,Subscription,Credit Card,Mobile,Successful,,Belgium,24,197,Merchant_037,Groceries,Italy,True,False,True,True
TXN_079037,CUST_03445,MER_030,2025-04-23 11:40:12,22.61,Purchase,Debit Card,Desktop,Failed,Technical Error,Belgium,24,197,Merchant_030,Entertainment,Netherlands,True,False,True,True
TXN_033364,CUST_03445,MER_006,2025-05-02 23:45:06,20.32,Purchase,Bank Transfer,Mobile,Successful,,Belgium,24,197,Merchant_006,Electronics,Spain,True,False,True,True
TXN_031122,CUST_03445,MER_003,2025-08-07 06:49:03,19.99,Refund,Debit Card,Mobile,Successful,,Belgium,24,197,Merchant_003,E-commerce,Spain,True,False,True,True
TXN_065706,CUST_03445,MER_049,2025-09-29 09:09:43,79.78,Refund,Credit Card,Desktop,Successful,,Belgium,24,197,Merchant_049,Fashion,France,True,False,True,True
TXN_094045,CUST_03445,MER_018,2025-10-04 01:26:30,9.56,Purchase,Debit Card,Mobile,Successful,,Belgium,24,197,Merchant_018,Fashion,France,True,False,True,True
TXN_027036,CUST_03445,MER_044,2025-10-05 10:56:07,140.85,Subscription,Credit Card,Mobile,Successful,,Belgium,24,197,Merchant_044,Groceries,Germany,True,False,True,True
TXN_051314,CUST_03445,MER_001,2025-10-07 14:56:23,22.64,Purchase,Credit Card,Mobile,Successful,,Belgium,24,197,Merchant_001,Fashion,Netherlands,True,False,True,True
TXN_076640,CUST_03445,MER_036,2025-10-14 04:58:59,22.54,Purchase,Credit Card,Mobile,Successful,,Belgium,24,197,Merchant_036,Electronics,Belgium,False,False,True,False
TXN_055265,CUST_03445,MER_038,2025-11-10 18:48:37,55.15,Purchase,Credit Card,Mobile,Successful,,Belgium,24,197,Merchant_038,Food & Dining,Netherlands,True,False,True,True
TXN_048641,CUST_03445,MER_026,2025-11-17 02:31:20,37.4,Purchase,Credit Card,Mobile,Successful,,Belgium,24,197,Merchant_026,E-commerce,France,True,False,True,True
TXN_022788,CUST_03445,MER_010,2025-11-21 09:25:34,22.44,Purchase,Digital Wallet,Mobile,Successful,,Belgium,24,197,Merchant_010,Food & Dining,Italy,True,False,True,True
TXN_044994,CUST_03445,MER_013,2025-12-18 17:22:49,40.07,Purchase,Credit Card,Desktop,Successful,,Belgium,24,197,Merchant_013,Electronics,Italy,True,False,True,True
TXN_034713,CUST_03446,MER_005,2025-01-30 15:16:24,62.62,Purchase,Credit Card,Mobile,Successful,,Spain,58,595,Merchant_005,Travel,Italy,True,False,False,False
TXN_054881,CUST_03446,MER_041,2025-02-21 13:42:56,28.44,Purchase,Credit Card,Mobile,Successful,,Spain,58,595,Merchant_041,Food & Dining,France,True,False,False,False
TXN_039722,CUST_03446,MER_007,2025-02-23 03:35:29,107.94,Purchase,Credit Card,Desktop,Successful,,Spain,58,595,Merchant_007,Groceries,Netherlands,True,False,False,False
TXN_077949,CUST_03446,MER_042,2025-03-19 03:32:55,115.24,Purchase,Digital Wallet,Desktop,Successful,,Spain,58,595,Merchant_042,Travel,Italy,True,False,False,False
TXN_047308,CUST_03446,MER_023,2025-03-27 07:18:27,42.36,Purchase,Credit Card,Mobile,Successful,,Spain,58,595,Merchant_023,Groceries,Germany,True,False,False,False
TXN_067736,CUST_03446,MER_049,2025-05-16 07:40:07,78.26,Purchase,Bank Transfer,Mobile,Successful,,Spain,58,595,Merchant_049,Fashion,France,True,False,False,False
TXN_060761,CUST_03446,MER_012,2025-05-17 05:04:08,133.13,Purchase,Credit Card,Desktop,Successful,,Spain,58,595,Merchant_012,Travel,Germany,True,False,False,False
TXN_022322,CUST_03446,MER_006,2025-06-20 16:36:03,54.41,Purchase,Digital Wallet,Tablet,Successful,,Spain,58,595,Merchant_006,Electronics,Spain,False,False,False,False
TXN_083121,CUST_03446,MER_018,2025-07-13 23:23:20,37.55,Purchase,Debit Card,Mobile,Successful,,Spain,58,595,Merchant_018,Fashion,France,True,False,False,False
TXN_014606,CUST_03446,MER_024,2025-07-31 03:28:30,50.7,Refund,Credit Card,Mobile,Successful,,Spain,58,595,Merchant_024,Fashion,Netherlands,True,False,False,False
TXN_068806,CUST_03446,MER_040,2025-08-06 11:49:45,121.9,Subscription,Digital Wallet,Mobile,Successful,,Spain,58,595,Merchant_040,Food & Dining,Spain,False,False,False,False
TXN_024513,CUST_03446,MER_022,2025-08-21 01:31:09,251.09,Purchase,Credit Card,Mobile,Successful,,Spain,58,595,Merchant_022,Food & Dining,Italy,True,False,False,False
TXN_004680,CUST_03446,MER_021,2025-09-08 15:12:46,51.09,Purchase,Credit Card,Mobile,Successful,,Spain,58,595,Merchant_021,Electronics,Belgium,True,False,False,False
TXN_061277,CUST_03446,MER_020,2025-09-13 03:15:31,223.83,Purchase,Digital Wallet,Desktop,Successful,,Spain,58,595,Merchant_020,Fashion,Belgium,True,False,False,False
TXN_064420,CUST_03446,MER_015,2025-10-15 23:48:19,68.49,Purchase,Digital Wallet,Mobile,Successful,,Spain,58,595,Merchant_015,Travel,Spain,False,False,False,False
TXN_051977,CUST_03446,MER_030,2025-11-30 18:59:19,8.5,Purchase,Debit Card,Mobile,Successful,,Spain,58,595,Merchant_030,Entertainment,Netherlands,True,False,False,False
TXN_097840,CUST_03446,MER_006,2025-12-27 17:36:38,35.41,Purchase,Credit Card,Mobile,Successful,,Spain,58,595,Merchant_006,Electronics,Spain,False,False,False,False
TXN_034210,CUST_03447,MER_008,2025-01-03 10:10:33,90.17,Purchase,Digital Wallet,Tablet,Successful,,Italy,27,1312,Merchant_008,Fashion,Italy,False,False,False,False
TXN_003299,CUST_03447,MER_029,2025-01-16 21:41:17,30.91,Purchase,Credit Card,Mobile,Successful,,Italy,27,1312,Merchant_029,Fashion,Spain,True,False,False,False
TXN_021047,CUST_03447,MER_017,2025-02-13 13:27:06,150.21,Purchase,Credit Card,Tablet,Successful,,Italy,27,1312,Merchant_017,Entertainment,France,True,False,False,False
TXN_078253,CUST_03447,MER_021,2025-02-14 02:20:43,35.8,Purchase,Debit Card,Mobile,Successful,,Italy,27,1312,Merchant_021,Electronics,Belgium,True,False,False,False
TXN_072325,CUST_03447,MER_041,2025-02-23 15:56:51,105.17,Purchase,Credit Card,Desktop,Successful,,Italy,27,1312,Merchant_041,Food & Dining,France,True,False,False,False
TXN_085987,CUST_03447,MER_037,2025-04-11 21:24:33,141.09,Purchase,Digital Wallet,Desktop,Successful,,Italy,27,1312,Merchant_037,Groceries,Italy,False,False,False,False
TXN_002023,CUST_03447,MER_023,2025-05-28 21:43:44,106.31,Purchase,Digital Wallet,Desktop,Successful,,Italy,27,1312,Merchant_023,Groceries,Germany,True,False,False,False
TXN_036515,CUST_03447,MER_017,2025-05-31 04:08:24,23.71,Purchase,Credit Card,Tablet,Successful,,Italy,27,1312,Merchant_017,Entertainment,France,True,False,False,False
TXN_009622,CUST_03447,MER_034,2025-06-10 15:33:57,76.89,Purchase,Credit Card,Mobile,Successful,,Italy,27,1312,Merchant_034,Groceries,Belgium,True,False,False,False
TXN_029498,CUST_03447,MER_023,2025-06-16 19:05:30,14.49,Purchase,Debit Card,Mobile,Successful,,Italy,27,1312,Merchant_023,Groceries,Germany,True,False,False,False
TXN_000849,CUST_03447,MER_027,2025-06-27 15:45:17,64.14,Purchase,Credit Card,Mobile,Successful,,Italy,27,1312,Merchant_027,Digital Services,Netherlands,True,False,False,False
TXN_087059,CUST_03447,MER_039,2025-06-28 10:24:32,61.64,Purchase,Digital Wallet,Mobile,Successful,,Italy,27,1312,Merchant_039,Entertainment,Belgium,True,False,False,False
TXN_082748,CUST_03447,MER_007,2025-09-05 02:08:41,83.32,Purchase,Bank Transfer,Mobile,Successful,,Italy,27,1312,Merchant_007,Groceries,Netherlands,True,False,False,False
TXN_062001,CUST_03447,MER_047,2025-10-17 06:09:20,39.7,Purchase,Debit Card,Mobile,Successful,,Italy,27,1312,Merchant_047,Fashion,Belgium,True,False,False,False
TXN_064108,CUST_03447,MER_018,2025-10-24 19:30:44,15.35,Purchase,Debit Card,Desktop,Successful,,Italy,27,1312,Merchant_018,Fashion,France,True,False,False,False
TXN_046722,CUST_03447,MER_033,2025-11-03 16:30:59,174.73,Purchase,Digital Wallet,Desktop,Successful,,Italy,27,1312,Merchant_033,Travel,Netherlands,True,False,False,False
TXN_030699,CUST_03447,MER_038,2025-11-14 03:53:32,20.85,Purchase,Bank Transfer,Mobile,Successful,,Italy,27,1312,Merchant_038,Food & Dining,Netherlands,True,False,False,False
TXN_025911,CUST_03447,MER_023,2025-11-16 11:53:24,26.74,Purchase,Credit Card,Mobile,Successful,,Italy,27,1312,Merchant_023,Groceries,Germany,True,False,False,False
TXN_096058,CUST_03447,MER_035,2025-12-30 16:31:44,116.35,Refund,Credit Card,Desktop,Successful,,Italy,27,1312,Merchant_035,E-commerce,Netherlands,True,False,False,False
TXN_028104,CUST_03448,MER_008,2025-01-18 09:06:27,120.21,Subscription,Bank Transfer,Desktop,Successful,,Spain,27,1492,Merchant_008,Fashion,Italy,True,False,False,False
TXN_073613,CUST_03448,MER_011,2025-02-28 14:01:34,40.77,Purchase,Credit Card,Tablet,Successful,,Spain,27,1492,Merchant_011,Entertainment,Belgium,True,False,False,False
TXN_097576,CUST_03448,MER_047,2025-04-03 16:53:35,81.91,Purchase,Bank Transfer,Desktop,Successful,,Spain,27,1492,Merchant_047,Fashion,Belgium,True,False,False,False
TXN_007658,CUST_03448,MER_048,2025-04-15 08:47:48,12.65,Purchase,Digital Wallet,Desktop,Successful,,Spain,27,1492,Merchant_048,Fashion,Belgium,True,False,False,False
TXN_077718,CUST_03448,MER_016,2025-04-18 03:55:09,18.46,Purchase,Credit Card,Mobile,Successful,,Spain,27,1492,Merchant_016,E-commerce,Netherlands,True,False,False,False
TXN_054215,CUST_03448,MER_005,2025-05-20 20:53:44,13.55,Purchase,Debit Card,Tablet,Successful,,Spain,27,1492,Merchant_005,Travel,Italy,True,False,False,False
TXN_084475,CUST_03448,MER_021,2025-05-24 15:59:08,14.88,Purchase,Credit Card,Mobile,Successful,,Spain,27,1492,Merchant_021,Electronics,Belgium,True,False,False,False
TXN_018753,CUST_03448,MER_021,2025-06-05 22:32:58,376.97,Purchase,Debit Card,Desktop,Successful,,Spain,27,1492,Merchant_021,Electronics,Belgium,True,False,False,False
TXN_005228,CUST_03448,MER_043,2025-06-13 09:40:39,77.76,Purchase,Credit Card,Desktop,Successful,,Spain,27,1492,Merchant_043,Entertainment,Belgium,True,False,False,False
TXN_009654,CUST_03448,MER_025,2025-07-23 10:30:24,46.82,Purchase,Credit Card,Mobile,Successful,,Spain,27,1492,Merchant_025,Fashion,Netherlands,True,False,False,False
TXN_015789,CUST_03448,MER_028,2025-07-28 03:53:07,40.19,Refund,Credit Card,Desktop,Successful,,Spain,27,1492,Merchant_028,Travel,Italy,True,False,False,False
TXN_092647,CUST_03448,MER_048,2025-07-29 14:09:58,68.78,Subscription,Bank Transfer,Mobile,Successful,,Spain,27,1492,Merchant_048,Fashion,Belgium,True,False,False,False
TXN_099662,CUST_03448,MER_037,2025-08-24 09:56:32,154.09,Purchase,Credit Card,Desktop,Successful,,Spain,27,1492,Merchant_037,Groceries,Italy,True,False,False,False
TXN_033814,CUST_03448,MER_025,2025-08-25 23:41:48,61.07,Purchase,Credit Card,Mobile,Successful,,Spain,27,1492,Merchant_025,Fashion,Netherlands,True,False,False,False
TXN_060802,CUST_03448,MER_009,2025-09-20 00:06:22,26.21,Purchase,Credit Card,Mobile,Failed,Authentication Failed,Spain,27,1492,Merchant_009,Food & Dining,Italy,True,False,False,False
TXN_010873,CUST_03448,MER_019,2025-09-21 22:47:52,80.29,Purchase,Debit Card,Mobile,Successful,,Spain,27,1492,Merchant_019,Fashion,Germany,True,False,False,False
TXN_075932,CUST_03448,MER_043,2025-10-06 13:24:19,17.83,Purchase,Debit Card,Mobile,Successful,,Spain,27,1492,Merchant_043,Entertainment,Belgium,True,False,False,False
TXN_060711,CUST_03448,MER_028,2025-10-20 02:36:29,39.2,Subscription,Credit Card,Mobile,Successful,,Spain,27,1492,Merchant_028,Travel,Italy,True,False,False,False
TXN_077877,CUST_03448,MER_031,2025-10-28 17:42:57,42.25,Purchase,Digital Wallet,Mobile,Successful,,Spain,27,1492,Merchant_031,Travel,Germany,True,False,False,False
TXN_020945,CUST_03448,MER_003,2025-12-05 15:48:26,44.23,Purchase,Digital Wallet,Mobile,Successful,,Spain,27,1492,Merchant_003,E-commerce,Spain,False,False,False,False
TXN_043319,CUST_03448,MER_010,2025-12-13 12:09:04,40.98,Purchase,Debit Card,Mobile,Successful,,Spain,27,1492,Merchant_010,Food & Dining,Italy,True,False,False,False
TXN_096294,CUST_03448,MER_028,2025-12-26 09:38:16,115.41,Purchase,Debit Card,Mobile,Successful,,Spain,27,1492,Merchant_028,Travel,Italy,True,False,False,False
TXN_042116,CUST_03449,MER_019,2025-01-10 13:37:05,23.93,Purchase,Credit Card,Desktop,Successful,,Netherlands,65,1164,Merchant_019,Fashion,Germany,True,False,False,False
TXN_036354,CUST_03449,MER_011,2025-01-22 04:43:18,29.49,Purchase,Bank Transfer,Mobile,Successful,,Netherlands,65,1164,Merchant_011,Entertainment,Belgium,True,False,False,False
TXN_052233,CUST_03449,MER_008,2025-03-28 02:46:20,246.64,Purchase,Credit Card,Desktop,Successful,,Netherlands,65,1164,Merchant_008,Fashion,Italy,True,False,False,False
TXN_052870,CUST_03449,MER_003,2025-04-21 15:29:17,144.61,Purchase,Credit Card,Desktop,Successful,,Netherlands,65,1164,Merchant_003,E-commerce,Spain,True,False,False,False
TXN_023935,CUST_03449,MER_047,2025-05-15 03:08:24,56.48,Purchase,Debit Card,Desktop,Successful,,Netherlands,65,1164,Merchant_047,Fashion,Belgium,True,False,False,False
TXN_048482,CUST_03449,MER_036,2025-05-20 11:16:25,59.77,Purchase,Bank Transfer,Desktop,Successful,,Netherlands,65,1164,Merchant_036,Electronics,Belgium,True,False,False,False
TXN_014120,CUST_03449,MER_002,2025-07-17 06:38:28,71.08,Refund,Credit Card,Mobile,Successful,,Netherlands,65,1164,Merchant_002,Electronics,France,True,False,False,False
TXN_057651,CUST_03449,MER_045,2025-07-19 17:46:18,6.79,Purchase,Digital Wallet,Mobile,Successful,,Netherlands,65,1164,Merchant_045,Food & Dining,Netherlands,False,False,False,False
TXN_004647,CUST_03449,MER_044,2025-08-30 13:05:09,36.23,Purchase,Debit Card,Mobile,Successful,,Netherlands,65,1164,Merchant_044,Groceries,Germany,True,False,False,False
TXN_048195,CUST_03449,MER_012,2025-09-01 18:56:57,32.71,Purchase,Credit Card,Mobile,Successful,,Netherlands,65,1164,Merchant_012,Travel,Germany,True,False,False,False
TXN_060018,CUST_03449,MER_003,2025-09-21 04:29:55,72.94,Subscription,Bank Transfer,Mobile,Successful,,Netherlands,65,1164,Merchant_003,E-commerce,Spain,True,False,False,False
TXN_099332,CUST_03449,MER_039,2025-10-07 16:41:43,48.15,Purchase,Debit Card,Desktop,Successful,,Netherlands,65,1164,Merchant_039,Entertainment,Belgium,True,False,False,False
TXN_013465,CUST_03449,MER_012,2025-10-21 05:59:23,31.44,Purchase,Digital Wallet,Mobile,Successful,,Netherlands,65,1164,Merchant_012,Travel,Germany,True,False,False,False
TXN_080264,CUST_03449,MER_012,2025-10-21 10:48:55,64.28,Purchase,Debit Card,Desktop,Successful,,Netherlands,65,1164,Merchant_012,Travel,Germany,True,False,False,False
TXN_050116,CUST_03449,MER_011,2025-11-16 14:05:19,31.29,Subscription,Credit Card,Mobile,Successful,,Netherlands,65,1164,Merchant_011,Entertainment,Belgium,True,False,False,False
TXN_055207,CUST_03449,MER_023,2025-12-13 17:30:33,97.07,Purchase,Digital Wallet,Mobile,Successful,,Netherlands,65,1164,Merchant_023,Groceries,Germany,True,False,False,False
TXN_044328,CUST_03450,MER_024,2025-01-11 16:57:07,50.27,Purchase,Credit Card,Mobile,Successful,,Germany,56,773,Merchant_024,Fashion,Netherlands,True,False,False,False
TXN_019458,CUST_03450,MER_017,2025-01-12 10:17:07,58.87,Subscription,Digital Wallet,Desktop,Successful,,Germany,56,773,Merchant_017,Entertainment,France,True,False,False,False
TXN_060028,CUST_03450,MER_040,2025-01-15 01:12:47,41.61,Purchase,Debit Card,Mobile,Successful,,Germany,56,773,Merchant_040,Food & Dining,Spain,True,False,False,False
TXN_018497,CUST_03450,MER_028,2025-01-19 13:17:25,155.56,Purchase,Bank Transfer,Mobile,Successful,,Germany,56,773,Merchant_028,Travel,Italy,True,False,False,False
TXN_023819,CUST_03450,MER_026,2025-01-19 16:13:08,50.39,Purchase,Debit Card,Desktop,Successful,,Germany,56,773,Merchant_026,E-commerce,France,True,False,False,False
TXN_037018,CUST_03450,MER_028,2025-02-20 17:42:36,27.04,Purchase,Debit Card,Mobile,Successful,,Germany,56,773,Merchant_028,Travel,Italy,True,False,False,False
TXN_049024,CUST_03450,MER_008,2025-04-15 14:50:56,41.99,Purchase,Debit Card,Mobile,Successful,,Germany,56,773,Merchant_008,Fashion,Italy,True,False,False,False
TXN_029718,CUST_03450,MER_017,2025-05-15 04:28:12,102.26,Refund,Credit Card,Mobile,Successful,,Germany,56,773,Merchant_017,Entertainment,France,True,False,False,False
TXN_084211,CUST_03450,MER_038,2025-05-31 21:48:53,63.63,Purchase,Debit Card,Mobile,Successful,,Germany,56,773,Merchant_038,Food & Dining,Netherlands,True,False,False,False
TXN_050484,CUST_03450,MER_047,2025-06-08 07:23:21,24.73,Subscription,Bank Transfer,Desktop,Successful,,Germany,56,773,Merchant_047,Fashion,Belgium,True,False,False,False
TXN_034684,CUST_03450,MER_015,2025-06-10 02:00:41,22.2,Purchase,Credit Card,Desktop,Successful,,Germany,56,773,Merchant_015,Travel,Spain,True,False,False,False
TXN_091909,CUST_03450,MER_043,2025-07-20 15:19:51,131.91,Purchase,Debit Card,Mobile,Successful,,Germany,56,773,Merchant_043,Entertainment,Belgium,True,False,False,False
TXN_074534,CUST_03450,MER_030,2025-08-13 14:37:35,11.12,Purchase,Credit Card,Mobile,Failed,Authentication Failed,Germany,56,773,Merchant_030,Entertainment,Netherlands,True,False,False,False
TXN_000795,CUST_03450,MER_029,2025-09-06 05:57:09,15.89,Purchase,Credit Card,Mobile,Successful,,Germany,56,773,Merchant_029,Fashion,Spain,True,False,False,False
TXN_085464,CUST_03450,MER_001,2025-09-06 20:54:58,10.63,Purchase,Credit Card,Desktop,Successful,,Germany,56,773,Merchant_001,Fashion,Netherlands,True,False,False,False
TXN_043733,CUST_03450,MER_001,2025-09-14 16:10:27,8.56,Purchase,Bank Transfer,Mobile,Successful,,Germany,56,773,Merchant_001,Fashion,Netherlands,True,False,False,False
TXN_074753,CUST_03450,MER_007,2025-10-30 12:51:11,59.77,Subscription,Debit Card,Desktop,Successful,,Germany,56,773,Merchant_007,Groceries,Netherlands,True,False,False,False
TXN_026686,CUST_03450,MER_030,2025-11-12 15:49:43,101.99,Purchase,Credit Card,Mobile,Successful,,Germany,56,773,Merchant_030,Entertainment,Netherlands,True,False,False,False
TXN_074686,CUST_03450,MER_015,2025-11-15 12:00:41,23.28,Purchase,Digital Wallet,Desktop,Successful,,Germany,56,773,Merchant_015,Travel,Spain,True,False,False,False
TXN_091343,CUST_03450,MER_006,2025-12-19 09:08:45,29.85,Purchase,Bank Transfer,Tablet,Successful,,Germany,56,773,Merchant_006,Electronics,Spain,True,False,False,False
TXN_018017,CUST_03451,MER_032,2025-01-09 08:31:15,62.55,Subscription,Credit Card,Desktop,Successful,,Netherlands,45,702,Merchant_032,Food & Dining,Italy,True,False,False,False
TXN_030855,CUST_03451,MER_001,2025-01-20 06:00:38,18.32,Purchase,Digital Wallet,Desktop,Successful,,Netherlands,45,702,Merchant_001,Fashion,Netherlands,False,False,False,False
TXN_085330,CUST_03451,MER_044,2025-03-16 15:23:34,46.06,Purchase,Debit Card,Desktop,Successful,,Netherlands,45,702,Merchant_044,Groceries,Germany,True,False,False,False
TXN_087283,CUST_03451,MER_034,2025-04-06 12:21:05,27.68,Purchase,Credit Card,Desktop,Successful,,Netherlands,45,702,Merchant_034,Groceries,Belgium,True,False,False,False
TXN_005728,CUST_03451,MER_024,2025-04-14 12:23:59,17.8,Purchase,Debit Card,Tablet,Successful,,Netherlands,45,702,Merchant_024,Fashion,Netherlands,False,False,False,False
TXN_021642,CUST_03451,MER_031,2025-05-19 03:13:39,76.25,Purchase,Credit Card,Mobile,Successful,,Netherlands,45,702,Merchant_031,Travel,Germany,True,False,False,False
TXN_038089,CUST_03451,MER_011,2025-05-28 15:59:36,55.21,Purchase,Credit Card,Mobile,Successful,,Netherlands,45,702,Merchant_011,Entertainment,Belgium,True,False,False,False
TXN_030992,CUST_03451,MER_008,2025-06-10 04:03:47,61.97,Subscription,Digital Wallet,Mobile,Successful,,Netherlands,45,702,Merchant_008,Fashion,Italy,True,False,False,False
TXN_042302,CUST_03451,MER_050,2025-06-23 23:15:18,28.24,Purchase,Digital Wallet,Mobile,Failed,Insufficient Funds,Netherlands,45,702,Merchant_050,Electronics,Germany,True,False,False,False
TXN_023916,CUST_03451,MER_028,2025-07-04 07:17:02,63.05,Purchase,Debit Card,Tablet,Successful,,Netherlands,45,702,Merchant_028,Travel,Italy,True,False,False,False
TXN_038142,CUST_03451,MER_041,2025-08-06 18:05:21,15.94,Subscription,Bank Transfer,Mobile,Successful,,Netherlands,45,702,Merchant_041,Food & Dining,France,True,False,False,False
TXN_060864,CUST_03451,MER_050,2025-08-23 03:17:17,26.93,Purchase,Debit Card,Tablet,Successful,,Netherlands,45,702,Merchant_050,Electronics,Germany,True,False,False,False
TXN_096106,CUST_03451,MER_011,2025-09-17 01:32:09,22.86,Subscription,Debit Card,Mobile,Successful,,Netherlands,45,702,Merchant_011,Entertainment,Belgium,True,False,False,False
TXN_023709,CUST_03451,MER_005,2025-09-23 10:09:58,21.97,Purchase,Debit Card,Mobile,Successful,,Netherlands,45,702,Merchant_005,Travel,Italy,True,False,False,False
TXN_051245,CUST_03451,MER_036,2025-10-02 08:51:23,21.91,Subscription,Credit Card,Mobile,Successful,,Netherlands,45,702,Merchant_036,Electronics,Belgium,True,False,False,False
TXN_064347,CUST_03451,MER_042,2025-10-18 03:00:34,9.25,Purchase,Digital Wallet,Desktop,Successful,,Netherlands,45,702,Merchant_042,Travel,Italy,True,False,False,False
TXN_047941,CUST_03451,MER_008,2025-10-28 19:55:00,29.24,Purchase,Digital Wallet,Desktop,Successful,,Netherlands,45,702,Merchant_008,Fashion,Italy,True,False,False,False
TXN_033140,CUST_03451,MER_028,2025-11-24 19:30:48,105.87,Purchase,Credit Card,Mobile,Successful,,Netherlands,45,702,Merchant_028,Travel,Italy,True,False,False,False
TXN_059269,CUST_03451,MER_035,2025-11-29 23:48:04,27.11,Purchase,Debit Card,Mobile,Successful,,Netherlands,45,702,Merchant_035,E-commerce,Netherlands,False,False,False,False
TXN_090101,CUST_03451,MER_010,2025-12-03 07:50:08,52.58,Purchase,Debit Card,Desktop,Successful,,Netherlands,45,702,Merchant_010,Food & Dining,Italy,True,False,False,False
TXN_056436,CUST_03451,MER_042,2025-12-05 12:44:34,28.33,Purchase,Credit Card,Tablet,Successful,,Netherlands,45,702,Merchant_042,Travel,Italy,True,False,False,False
